short_codes,trial_IDs,Time (s),pf:Fluorescence,ecoli:Fluorescence_1,OD:Raw_OD(590)
B87,cpd03561,66379.97834685672,160490.0,24212.0,1.058
B87,cpd03561,66972.55232258771,155387.0,24159.0,1.032
B87,cpd03561,67565.03459740497,162938.0,24156.0,1.017
B87,cpd03561,68157.54682320905,163547.0,24343.0,1.001
B87,cpd03561,68750.01611140351,151784.0,24162.0,1.001
B87,cpd03561,69342.49857638888,152180.0,24186.0,0.998
B87,cpd03561,69934.96389334794,149041.0,24568.0,0.991
B87,cpd03561,70527.48938223685,151936.0,24345.0,0.982
B87,cpd03561,71119.94558771931,134425.0,24691.0,0.983
B87,cpd03561,71712.42074345761,162612.0,24766.0,0.976
B87,cpd03561,72304.92720105994,161250.0,24515.0,0.972
B87,cpd03561,72897.48369608918,169305.0,24490.0,0.962
B87,cpd03561,73490.03349678362,166250.0,25003.0,0.96
B87,cpd03561,74082.5549429459,161143.0,24772.0,0.957
B87,cpd03561,74675.04054163012,162118.0,24705.0,0.95
B87,cpd03561,75267.62172386696,166430.0,24960.0,0.946
B87,cpd03561,75860.15031352338,157155.0,24939.0,0.944
B87,cpd03561,76452.67421206139,162286.0,24939.0,0.938
B87,cpd03561,77045.18940456871,164347.0,25019.0,0.936
B87,cpd03561,77637.70693274854,176785.0,24730.0,0.934
B87,cpd03561,78230.20534239766,167251.0,24903.0,0.928
B87,cpd03561,78822.70352668127,167950.0,24959.0,0.927
B87,cpd03561,79415.22579071637,162264.0,24879.0,0.926
B87,cpd03561,80007.78483768275,159877.0,25288.0,0.921
B87,cpd03561,80600.32937255118,187351.0,25025.0,0.917
B87,cpd03561,81192.8603069079,162751.0,25389.0,0.92
B87,cpd03561,81785.41278311402,173280.0,24933.0,0.885
B87,cpd03561,82378.01498333334,177255.0,24870.0,0.881
B87,cpd03561,82970.4970736842,173240.0,24582.0,0.877
B87,cpd03561,83563.00952397661,164245.0,24907.0,0.876
B87,cpd03561,84155.58694203217,178192.0,24867.0,0.87
B87,cpd03561,84748.09366524122,171556.0,24871.0,0.871
B87,cpd03561,85340.68455683479,175742.0,25155.0,0.868
B87,cpd03561,85933.19015288743,165551.0,25588.0,0.867
B87,cpd03561,86525.72526571638,180995.0,25246.0,0.865
B87,cpd03561,87118.29743479531,182045.0,24991.0,0.86
B87,cpd03561,87710.8934945541,176760.0,25230.0,0.861
B87,cpd03561,88303.43357448831,181703.0,25269.0,0.871
B87,cpd03561,88895.99103355264,177505.0,25075.0,0.843
B87,cpd03561,89488.57056312133,198335.0,25138.0,0.848
B87,cpd03561,90081.15123461257,184991.0,26731.0,0.95
B87,cpd03561,90673.69300782164,208849.0,28279.0,1.046
B87,cpd03561,91266.24852909357,222812.0,28041.0,1.044
B87,cpd03561,91858.84774097223,165422.0,28146.0,1.035
B87,cpd03561,92451.36305288742,214892.0,28418.0,1.052
B87,cpd03561,93043.92179846491,215040.0,28288.0,1.074
B87,cpd03561,93636.40032390352,156130.0,30127.0,1.159
B87,cpd03561,94228.98776779971,206800.0,29789.0,1.141
B87,cpd03561,94821.50987280703,212043.0,29735.0,1.152
B87,cpd03561,95414.02378742692,214244.0,30151.0,1.145
B87,cpd03561,96006.56080076755,226537.0,39028.0,1.468
B87,cpd03561,96599.13363413741,218405.0,42508.0,1.61
B87,cpd03561,97191.73620968568,187043.0,42942.0,1.614
B87,cpd03561,97784.3233634503,212833.0,40252.0,1.529
B87,cpd03561,98376.93629802634,255059.0,43077.0,1.613
B87,cpd03561,98969.48580383773,253384.0,40852.0,1.538
B87,cpd03561,99562.07756118423,272338.0,42979.0,1.585
B87,cpd03561,100154.58667843566,278155.0,40851.0,1.505
B87,cpd03561,100747.10468548974,206218.0,43093.0,1.56
B87,cpd03561,101339.59629232455,279520.0,41884.0,1.51
B87,cpd03561,101932.0656324927,259331.0,43291.0,1.539
B87,cpd03561,102524.57027898391,188719.0,39431.0,1.424
B87,cpd03561,103117.08675807748,309751.0,40305.0,1.459
B87,cpd03561,103709.5841123538,151528.0,43647.0,1.55
B87,cpd03561,104302.12029649124,286499.0,42837.0,1.561
B87,cpd03561,104894.68458965643,279036.0,36888.0,1.36
B87,cpd03561,105487.22159170323,306459.0,37258.0,1.374
B87,cpd03561,106079.73390058479,178368.0,40674.0,1.53
B87,cpd03561,106672.28882744885,158464.0,41190.0,1.547
B87,cpd03561,107264.81512306287,293199.0,39127.0,1.437
B87,cpd03561,107857.33514046053,180936.0,44657.0,1.626
B87,cpd03561,108449.82728870615,153451.0,40767.0,1.519
B87,cpd03561,109042.31918245617,172813.0,41106.0,1.498
B87,cpd03561,109634.71801016082,271114.0,44498.0,1.638
B87,cpd03561,110227.27415252193,319502.0,45543.0,1.622
B87,cpd03561,110819.81853790204,299051.0,45235.0,1.634
B87,cpd03561,111412.33385233919,235217.0,42925.0,1.61
B87,cpd03561,112004.86944817251,182037.0,45075.0,1.59
B87,cpd03561,112597.31396655702,199623.0,44039.0,1.63
B87,cpd03561,113190.01028468566,335089.0,46426.0,1.658
B87,cpd03561,113782.53396783628,319604.0,43575.0,1.465
B87,cpd03561,114375.11549089913,154937.0,40431.0,1.254
B87,cpd03561,114967.66222006579,224023.0,50593.0,1.653
B87,cpd03561,115560.27998698829,117059.0,41694.0,1.281
B87,cpd03561,116152.82313976607,256495.0,47104.0,1.479
B87,cpd03561,116745.25308428363,187139.0,43899.0,1.378
B87,cpd03561,117337.81056531433,302348.0,51387.0,1.799
B87,cpd03561,117930.359383443,250161.0,51206.0,1.766
B87,cpd03561,118522.90370076755,373909.0,49430.0,1.686
B87,cpd03561,119115.39849459064,225968.0,52276.0,1.794
B87,cpd03561,119707.9309790936,115819.0,51620.0,1.742
B87,cpd03561,120300.44004546783,312337.0,49032.0,1.558
B87,cpd03561,120892.92642302632,163822.0,47469.0,1.487
B87,cpd03561,121485.47865376463,348272.0,52927.0,1.824
B87,cpd03561,122078.04294294592,164212.0,52256.0,1.796
B87,cpd03561,122670.6030134503,308947.0,52466.0,1.778
B87,cpd03561,123263.19058633041,191406.0,46576.0,1.359
B87,cpd03561,123855.73260891814,340613.0,51245.0,1.568
B87,cpd03561,124448.2543262427,387334.0,49462.0,1.334
B87,cpd03561,125040.75944572371,244744.0,52254.0,1.368
B87,cpd03561,125633.34572905702,319955.0,55407.0,1.615
B87,cpd03561,126225.89911951755,253647.0,49751.0,1.177
B87,cpd03561,126818.41079122807,373748.0,44272.0,1.009
B87,cpd03561,127411.01782145468,248734.0,40927.0,1.128
B87,cpd03561,128003.50244839181,398871.0,34111.0,1.001
B87,cpd03561,128596.04190098685,317727.0,31579.0,0.963
B87,cpd03561,129188.60712097953,369563.0,33407.0,0.965
B87,cpd03561,129781.1511803728,215194.0,30676.0,0.924
B87,cpd03561,130373.75279579678,233075.0,56488.0,1.158
B87,cpd03561,130966.17639733187,229485.0,42407.0,1.069
B87,cpd03561,131558.8504409357,352425.0,44154.0,1.111
B87,cpd03561,132151.45836728803,348006.0,47319.0,1.201
B87,cpd03561,132743.93642057746,374421.0,48452.0,1.227
B87,cpd03561,133336.4590561038,363046.0,49090.0,1.275
B87,cpd03561,133928.97633384506,264371.0,49667.0,1.282
B87,cpd03561,134521.58882923977,183108.0,49003.0,1.288
B87,cpd03561,135114.02855445907,350266.0,48852.0,1.302
B87,cpd03561,135706.54285953948,205502.0,49970.0,1.335
B87,cpd03561,136299.10955657894,273694.0,53009.0,1.424
B87,cpd03561,136891.6641949927,145344.0,37147.0,0.781
B87,cpd03561,137484.17972532893,475575.0,43518.0,1.18
B87,cpd03561,138076.80365402045,348412.0,49751.0,1.189
B87,cpd03561,138669.34008333334,139021.0,40979.0,1.123
B87,cpd03561,139261.92755815058,125754.0,36840.0,1.013
B87,cpd03561,139854.39411827485,119723.0,29571.0,0.801
B87,cpd03561,140446.99983940058,408490.0,61345.0,1.425
B87,cpd03561,141039.39673289473,436627.0,50464.0,1.288
B87,cpd03561,141631.97725453216,407020.0,62773.0,1.617
B87,cpd03561,142224.46622540208,92940.0,65320.0,1.754
B87,cpd03561,142817.05943636692,89135.0,31894.0,0.705
B87,cpd03561,143409.52433987576,91503.0,35142.0,0.885
B87,cpd03561,144002.05686652046,366314.0,32873.0,0.715
B87,cpd03561,144594.53108910818,228716.0,29225.0,0.678
B87,cpd03561,145187.08408154242,252365.0,51449.0,1.316
B87,cpd03561,145779.6672483918,94338.0,33995.0,0.73
B87,cpd03561,146372.10183899853,222790.0,63381.0,1.672
B87,cpd03561,146964.83900548247,328129.0,35268.0,0.839
B87,cpd03561,147557.30515625002,96051.0,46474.0,0.853
B87,cpd03561,148149.76287978803,311206.0,23074.0,0.616
B87,cpd03561,148742.2422052997,226807.0,26213.0,0.724
B87,cpd03561,149334.74074755117,324196.0,26639.0,0.737
B87,cpd03561,149927.19783311404,269281.0,31584.0,0.823
B87,cpd03561,150519.8209022661,238818.0,28099.0,0.786
B87,cpd03561,151112.235826462,110610.0,34381.0,0.914
B87,cpd03561,151704.81657989766,309622.0,27722.0,0.805
B87,cpd03561,152297.25907295322,188467.0,29123.0,0.756
B87,cpd03561,152889.76690497075,286394.0,32697.0,0.895
B87,cpd03561,153482.26285727342,262940.0,21600.0,0.56
B87,cpd03561,154074.89901951753,90702.0,40339.0,0.712
B87,cpd03561,154667.32982693714,396411.0,21694.0,0.551
B87,cpd03561,155259.93257591373,159897.0,20068.0,0.547
B87,cpd03561,155852.4436066886,146741.0,19678.0,0.541
B87,cpd03561,156444.88220815058,235984.0,19252.0,0.538
B87,cpd03561,157037.4625441155,571389.0,19634.0,0.537
B87,cpd03561,157629.96748951022,211101.0,26264.0,0.54
B87,cpd03561,158222.48060818715,275312.0,19779.0,0.526
B87,cpd03561,158815.0556363304,245273.0,26768.0,0.602
B87,cpd03561,159407.591410307,259357.0,18600.0,0.518
B87,cpd03561,160000.0751059576,206073.0,19682.0,0.509
B87,cpd03561,160592.57589923244,242312.0,23390.0,0.532
B87,cpd03561,161185.198906981,322170.0,19752.0,0.504
B87,cpd03561,161777.78019075294,131977.0,18502.0,0.525
B87,cpd03561,162370.18227945906,182043.0,18443.0,0.502
B87,cpd03561,162962.82974868422,259524.0,18375.0,0.49
B87,cpd03561,163555.43822247806,207871.0,21017.0,0.639
B87,cpd03561,164147.92380760235,132483.0,18713.0,0.484
B87,cpd03561,164740.50186165937,136209.0,18872.0,0.559
B87,cpd03561,165332.895298538,91851.0,17499.0,0.463
B87,cpd03561,165925.48665142545,119585.0,17985.0,0.534
B87,cpd03561,166518.06175614035,76051.0,16867.0,0.459
B87,cpd03561,167110.76531772662,76911.0,20468.0,0.598
B87,cpd03561,167703.25480906432,166411.0,17164.0,0.476
B87,cpd03561,168295.81162828943,75634.0,16459.0,0.437
B87,cpd03561,168888.39744477338,252444.0,16163.0,0.444
B87,cpd03561,169480.93910749268,451474.0,18642.0,0.477
B87,cpd03561,170073.40505577484,193426.0,15933.0,0.438
B87,cpd03561,170666.0999325658,75584.0,15674.0,0.437
B87,cpd03561,171258.53875310672,74038.0,15552.0,0.418
B87,cpd03561,171851.0313649854,128207.0,15690.0,0.411
B87,cpd03561,172443.66937328214,92754.0,15433.0,0.393
B87,cpd03561,173036.31707978802,152380.0,15138.0,0.389
B87,cpd03561,173628.74704751463,70687.0,14806.0,0.407
B87,cpd03561,174221.2932664839,213105.0,15025.0,0.376
B87,cpd03561,174813.89841476607,419961.0,14154.0,0.387
B87,cpd03561,175406.47038958335,268984.0,14558.0,0.387
B87,cpd03561,175999.0225033626,72952.0,13910.0,0.347
B87,cpd03561,176591.6985414474,67521.0,14672.0,0.354
B87,cpd03561,177184.33627817986,322098.0,13512.0,0.338
B88,cpd29193,17.437182492690056,48715.0,19649.0,0.183
B88,cpd29193,612.0807006944443,47356.0,19716.0,0.19
B88,cpd29193,1204.6030660818715,47285.0,19614.0,0.196
B88,cpd29193,1797.1184104166666,49015.0,19624.0,0.202
B88,cpd29193,2389.6293491593565,51557.0,19615.0,0.21
B88,cpd29193,2982.2451478435673,53094.0,20095.0,0.215
B88,cpd29193,3574.7394448099417,53480.0,20331.0,0.215
B88,cpd29193,4167.291392763158,54430.0,20185.0,0.218
B88,cpd29193,4759.749574013157,55350.0,20516.0,0.223
B88,cpd29193,5352.226468421053,56388.0,20649.0,0.223
B88,cpd29193,5944.68672620614,59995.0,21067.0,0.225
B88,cpd29193,6537.197492141812,63409.0,21389.0,0.23
B88,cpd29193,7129.658575438596,67244.0,21917.0,0.233
B88,cpd29193,7722.119183114035,71932.0,21656.0,0.238
B88,cpd29193,8314.589749780702,76527.0,22001.0,0.239
B88,cpd29193,8907.125591959064,84312.0,22796.0,0.24
B88,cpd29193,9499.589261513158,90638.0,23419.0,0.243
B88,cpd29193,10092.044244152046,95902.0,23590.0,0.247
B88,cpd29193,10684.59565376462,97464.0,24176.0,0.248
B88,cpd29193,11277.059908881578,101193.0,24683.0,0.252
B88,cpd29193,11869.561323976608,103656.0,25077.0,0.252
B88,cpd29193,12462.074853106724,105950.0,25824.0,0.254
B88,cpd29193,13054.525985818713,107353.0,26841.0,0.262
B88,cpd29193,13646.927445285088,110672.0,27361.0,0.261
B88,cpd29193,14239.525828399126,114919.0,27914.0,0.263
B88,cpd29193,14831.958014400589,116294.0,28418.0,0.267
B88,cpd29193,15424.420524013158,120619.0,28910.0,0.265
B88,cpd29193,16016.964152814326,122224.0,29977.0,0.271
B88,cpd29193,16609.431545248535,123994.0,30666.0,0.27
B88,cpd29193,17201.92670263158,127038.0,31439.0,0.27
B88,cpd29193,17794.446215168125,128241.0,32060.0,0.274
B88,cpd29193,18386.95914254386,132914.0,32716.0,0.275
B88,cpd29193,18979.46532701023,134186.0,33144.0,0.276
B88,cpd29193,19571.990786805556,133807.0,33928.0,0.279
B88,cpd29193,20164.528064071634,135133.0,34838.0,0.277
B88,cpd29193,20757.044207273393,136080.0,35445.0,0.281
B88,cpd29193,21349.530477704677,136749.0,36252.0,0.282
B88,cpd29193,21942.065904276315,137587.0,36585.0,0.28
B88,cpd29193,22534.59832613304,139207.0,37575.0,0.285
B88,cpd29193,23127.081862828953,137191.0,38058.0,0.284
B88,cpd29193,23719.551082602342,136929.0,38435.0,0.282
B88,cpd29193,24312.06204864766,136590.0,39697.0,0.281
B88,cpd29193,24904.57369232456,136284.0,39993.0,0.284
B88,cpd29193,25497.192146966376,135538.0,40612.0,0.284
B88,cpd29193,26089.73537185673,135860.0,41325.0,0.284
B88,cpd29193,26682.251553728074,133974.0,41956.0,0.283
B88,cpd29193,27274.741707529243,133962.0,42773.0,0.285
B88,cpd29193,27867.299149890354,133056.0,43293.0,0.284
B88,cpd29193,28459.77462383041,135363.0,43764.0,0.286
B88,cpd29193,29052.297226571638,135266.0,44620.0,0.287
B88,cpd29193,29644.827986440057,139777.0,44839.0,0.288
B88,cpd29193,30237.282831140354,140339.0,45498.0,0.287
B88,cpd29193,30829.786733296787,141740.0,45774.0,0.29
B88,cpd29193,31422.255213852342,142785.0,46549.0,0.29
B88,cpd29193,32015.36283019006,148792.0,46255.0,0.29
B88,cpd29193,32607.234835672512,150067.0,46525.0,0.288
B88,cpd29193,33200.18353951024,150526.0,47332.0,0.292
B88,cpd29193,33792.272625731006,151065.0,47986.0,0.293
B88,cpd29193,34384.99975734649,155098.0,49041.0,0.292
B88,cpd29193,34977.37028877924,157849.0,49040.0,0.293
B88,cpd29193,35570.0976747076,160808.0,49112.0,0.291
B88,cpd29193,36162.36495252193,163446.0,49938.0,0.293
B88,cpd29193,36754.803826900585,166617.0,49896.0,0.294
B88,cpd29193,37347.2698253655,171239.0,50602.0,0.298
B88,cpd29193,37939.769586111106,172643.0,51218.0,0.299
B88,cpd29193,38532.227598976606,176615.0,51715.0,0.299
B88,cpd29193,39124.69970628655,180057.0,52348.0,0.302
B88,cpd29193,39717.20306695907,180925.0,52788.0,0.304
B88,cpd29193,40309.69415522661,185984.0,52826.0,0.305
B88,cpd29193,40902.14685274123,187624.0,53204.0,0.304
B88,cpd29193,41494.724779678356,187543.0,53802.0,0.31
B88,cpd29193,42087.21628355263,195953.0,54836.0,0.312
B88,cpd29193,42679.76975818714,202864.0,54984.0,0.315
B88,cpd29193,43272.2891802266,203968.0,55539.0,0.315
B88,cpd29193,43864.74336820175,208282.0,55902.0,0.318
B88,cpd29193,44457.23272865498,213547.0,56474.0,0.319
B88,cpd29193,45049.76675307018,219230.0,57176.0,0.322
B88,cpd29193,45642.21698768275,220565.0,57568.0,0.323
B88,cpd29193,46234.65241578947,225501.0,58541.0,0.325
B88,cpd29193,46827.139121747074,227710.0,59046.0,0.324
B88,cpd29193,47419.58095445906,234847.0,59018.0,0.331
B88,cpd29193,48012.07614820907,242483.0,59326.0,0.33
B88,cpd29193,48604.55811644736,246043.0,60345.0,0.335
B88,cpd29193,49197.11923450292,250313.0,61210.0,0.338
B88,cpd29193,49789.71486465644,254291.0,61277.0,0.335
B88,cpd29193,50382.12904459064,261837.0,61543.0,0.342
B88,cpd29193,50974.7038125731,265103.0,61727.0,0.338
B88,cpd29193,51567.209188231,271791.0,62436.0,0.341
B88,cpd29193,52159.76417905701,278073.0,62404.0,0.344
B88,cpd29193,52752.226890716374,283889.0,62734.0,0.342
B88,cpd29193,53344.666067690065,291741.0,62454.0,0.344
B88,cpd29193,53937.12918592836,298012.0,63142.0,0.345
B88,cpd29193,54529.56838256578,305065.0,63013.0,0.342
B88,cpd29193,55122.06898084795,310834.0,63085.0,0.342
B88,cpd29193,55714.59452309942,315941.0,63124.0,0.344
B88,cpd29193,56307.11644188596,323910.0,63123.0,0.344
B88,cpd29193,56899.62044565059,332595.0,63203.0,0.346
B88,cpd29193,57492.156467068715,337518.0,63071.0,0.349
B88,cpd29193,58084.65165741959,345661.0,63113.0,0.344
B88,cpd29193,58677.20195891813,355091.0,62166.0,0.349
B88,cpd29193,59269.74846151316,361178.0,61825.0,0.346
B88,cpd29193,59862.32961564328,370877.0,61972.0,0.345
B88,cpd29193,60454.796592141814,377621.0,62139.0,0.349
B88,cpd29193,61047.31131348683,386711.0,61300.0,0.345
B88,cpd29193,61639.842260087724,393083.0,61103.0,0.342
B88,cpd29193,62232.3112368421,404168.0,61019.0,0.346
B88,cpd29193,62824.87275442251,413310.0,61313.0,0.343
B88,cpd29193,63417.35137222221,420849.0,61055.0,0.341
B88,cpd29193,64009.93913819444,430381.0,62069.0,0.347
B88,cpd29193,64602.41834926901,438762.0,62001.0,0.349
B88,cpd29193,65194.92727006579,447815.0,70168.0,0.427
B88,cpd29193,65787.48543472221,459729.0,69598.0,0.419
B88,cpd29193,66379.97834685672,468511.0,71059.0,0.414
B88,cpd29193,66972.55232258771,478494.0,76170.0,0.409
B88,cpd29193,67565.03459740497,483867.0,74718.0,0.409
B88,cpd29193,68157.54682320905,492281.0,73611.0,0.412
B88,cpd29193,68750.01611140351,509174.0,67190.0,0.382
B88,cpd29193,69342.49857638888,516420.0,66854.0,0.373
B88,cpd29193,69934.96389334794,530318.0,69258.0,0.389
B88,cpd29193,70527.48938223685,543923.0,65673.0,0.365
B88,cpd29193,71119.94558771931,546199.0,68409.0,0.35
B88,cpd29193,71712.42074345761,561478.0,73354.0,0.384
B88,cpd29193,72304.92720105994,572812.0,70526.0,0.393
B88,cpd29193,72897.48369608918,589664.0,73010.0,0.393
B88,cpd29193,73490.03349678362,595846.0,74884.0,0.408
B88,cpd29193,74082.5549429459,604528.0,71209.0,0.383
B88,cpd29193,74675.04054163012,638699.0,75003.0,0.409
B88,cpd29193,75267.62172386696,654018.0,72143.0,0.414
B88,cpd29193,75860.15031352338,671995.0,70305.0,0.381
B88,cpd29193,76452.67421206139,684222.0,71421.0,0.385
B88,cpd29193,77045.18940456871,684618.0,69098.0,0.396
B88,cpd29193,77637.70693274854,686544.0,75241.0,0.417
B88,cpd29193,78230.20534239766,689087.0,70347.0,0.387
B88,cpd29193,78822.70352668127,695042.0,71558.0,0.394
B88,cpd29193,79415.22579071637,699787.0,71855.0,0.411
B88,cpd29193,80007.78483768275,693063.0,75521.0,0.405
B88,cpd29193,80600.32937255118,691085.0,78331.0,0.433
B88,cpd29193,81192.8603069079,695553.0,74076.0,0.396
B88,cpd29193,81785.41278311402,689546.0,75036.0,0.403
B88,cpd29193,82378.01498333334,705090.0,76792.0,0.426
B88,cpd29193,82970.4970736842,702603.0,73273.0,0.399
B88,cpd29193,83563.00952397661,697255.0,75520.0,0.41
B88,cpd29193,84155.58694203217,701214.0,74971.0,0.417
B88,cpd29193,84748.09366524122,694624.0,77300.0,0.415
B88,cpd29193,85340.68455683479,697071.0,74396.0,0.4
B88,cpd29193,85933.19015288743,699343.0,76187.0,0.395
B88,cpd29193,86525.72526571638,691999.0,74816.0,0.405
B88,cpd29193,87118.29743479531,698476.0,77651.0,0.409
B88,cpd29193,87710.8934945541,699218.0,75398.0,0.401
B88,cpd29193,88303.43357448831,690173.0,74983.0,0.416
B88,cpd29193,88895.99103355264,693379.0,75062.0,0.426
B88,cpd29193,89488.57056312133,689289.0,74266.0,0.433
B88,cpd29193,90081.15123461257,693345.0,73515.0,0.419
B88,cpd29193,90673.69300782164,690042.0,78058.0,0.447
B88,cpd29193,91266.24852909357,689956.0,77735.0,0.449
B88,cpd29193,91858.84774097223,695078.0,72430.0,0.408
B88,cpd29193,92451.36305288742,691710.0,79176.0,0.474
B88,cpd29193,93043.92179846491,683092.0,69973.0,0.425
B88,cpd29193,93636.40032390352,690515.0,70225.0,0.412
B88,cpd29193,94228.98776779971,705015.0,74950.0,0.436
B88,cpd29193,94821.50987280703,701588.0,86870.0,0.439
B88,cpd29193,95414.02378742692,671948.0,90045.0,0.445
B88,cpd29193,96006.56080076755,676591.0,85100.0,0.489
B88,cpd29193,96599.13363413741,674731.0,83357.0,0.477
B88,cpd29193,97191.73620968568,671019.0,71499.0,0.419
B88,cpd29193,97784.3233634503,674905.0,79559.0,0.469
B88,cpd29193,98376.93629802634,666967.0,92177.0,0.506
B88,cpd29193,98969.48580383773,669940.0,74247.0,0.44
B88,cpd29193,99562.07756118423,673802.0,93801.0,0.542
B88,cpd29193,100154.58667843566,668933.0,77035.0,0.468
B88,cpd29193,100747.10468548974,662200.0,77917.0,0.479
B88,cpd29193,101339.59629232455,667852.0,81425.0,0.487
B88,cpd29193,101932.0656324927,661560.0,85580.0,0.533
B88,cpd29193,102524.57027898391,668200.0,72541.0,0.437
B88,cpd29193,103117.08675807748,659636.0,98741.0,0.574
B88,cpd29193,103709.5841123538,663019.0,63215.0,0.38
B88,cpd29193,104302.12029649124,659376.0,89379.0,0.494
B88,cpd29193,104894.68458965643,654306.0,88244.0,0.495
B88,cpd29193,105487.22159170323,656925.0,100095.0,0.548
B88,cpd29193,106079.73390058479,652513.0,61408.0,0.391
B88,cpd29193,106672.28882744885,647902.0,58214.0,0.374
B88,cpd29193,107264.81512306287,651776.0,93350.0,0.517
B88,cpd29193,107857.33514046053,654873.0,61003.0,0.385
B88,cpd29193,108449.82728870615,642685.0,56176.0,0.357
B88,cpd29193,109042.31918245617,651770.0,62900.0,0.403
B88,cpd29193,109634.71801016082,648699.0,84428.0,0.486
B88,cpd29193,110227.27415252193,888747.0,88974.0,0.529
B88,cpd29193,110819.81853790204,823659.0,87765.0,0.502
B88,cpd29193,111412.33385233919,824631.0,75230.0,0.434
B88,cpd29193,112004.86944817251,938922.0,63626.0,0.401
B88,cpd29193,112597.31396655702,921927.0,67643.0,0.425
B88,cpd29193,113190.01028468566,891921.0,99349.0,0.557
B88,cpd29193,113782.53396783628,1079789.0,93299.0,0.471
B88,cpd29193,114375.11549089913,984867.0,63204.0,0.358
B88,cpd29193,114967.66222006579,973545.0,68311.0,0.404
B88,cpd29193,115560.27998698829,1119218.0,50787.0,0.308
